date,category_code,category_name,value_millions,seasonally_adjusted,source,extraction_timestamp
2020-08-01,441,Motor Vehicle and Parts Dealers,0.5,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-09-01,441,Motor Vehicle and Parts Dealers,0.3,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-10-01,441,Motor Vehicle and Parts Dealers,0.3,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-11-01,441,Motor Vehicle and Parts Dealers,0.4,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-12-01,441,Motor Vehicle and Parts Dealers,0.4,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-01-01,441,Motor Vehicle and Parts Dealers,-1.4,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-02-01,441,Motor Vehicle and Parts Dealers,0.6,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-03-01,441,Motor Vehicle and Parts Dealers,-26.5,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-04-01,441,Motor Vehicle and Parts Dealers,-13.7,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-05-01,441,Motor Vehicle and Parts Dealers,50.5,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-06-01,441,Motor Vehicle and Parts Dealers,8.6,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-07-01,441,Motor Vehicle and Parts Dealers,-0.2,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-08-01,441,Motor Vehicle and Parts Dealers,0.6,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-09-01,441,Motor Vehicle and Parts Dealers,3.6,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-10-01,441,Motor Vehicle and Parts Dealers,-0.6,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-11-01,441,Motor Vehicle and Parts Dealers,-1.1,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-12-01,441,Motor Vehicle and Parts Dealers,1.9,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-01-01,441,Motor Vehicle and Parts Dealers,0.2,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-02-01,441,Motor Vehicle and Parts Dealers,0.3,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-03-01,441,Motor Vehicle and Parts Dealers,0.4,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-04-01,441,Motor Vehicle and Parts Dealers,0.5,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-05-01,441,Motor Vehicle and Parts Dealers,0.8,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-06-01,441,Motor Vehicle and Parts Dealers,0.4,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-07-01,441,Motor Vehicle and Parts Dealers,0.5,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-08-01,441,Motor Vehicle and Parts Dealers,0.5,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-09-01,441,Motor Vehicle and Parts Dealers,0.3,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-10-01,441,Motor Vehicle and Parts Dealers,0.3,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-11-01,441,Motor Vehicle and Parts Dealers,0.4,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-12-01,441,Motor Vehicle and Parts Dealers,0.4,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-01-01,441,Motor Vehicle and Parts Dealers,90334.0,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-02-01,441,Motor Vehicle and Parts Dealers,94306.0,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-03-01,441,Motor Vehicle and Parts Dealers,78965.0,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-04-01,441,Motor Vehicle and Parts Dealers,66554.0,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-05-01,441,Motor Vehicle and Parts Dealers,102567.0,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-06-01,441,Motor Vehicle and Parts Dealers,108953.0,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-07-01,441,Motor Vehicle and Parts Dealers,110709.0,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-08-01,441,Motor Vehicle and Parts Dealers,110073.0,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-09-01,441,Motor Vehicle and Parts Dealers,107551.0,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-10-01,441,Motor Vehicle and Parts Dealers,109130.0,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-11-01,441,Motor Vehicle and Parts Dealers,97966.0,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-12-01,441,Motor Vehicle and Parts Dealers,110688.0,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-01-01,441,Motor Vehicle and Parts Dealers,1.1,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-02-01,441,Motor Vehicle and Parts Dealers,1.0,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-03-01,441,Motor Vehicle and Parts Dealers,1.1,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-04-01,441,Motor Vehicle and Parts Dealers,1.2,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-05-01,441,Motor Vehicle and Parts Dealers,1.2,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-06-01,441,Motor Vehicle and Parts Dealers,1.0,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-07-01,441,Motor Vehicle and Parts Dealers,1.2,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-08-01,441,Motor Vehicle and Parts Dealers,1.2,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-09-01,441,Motor Vehicle and Parts Dealers,1.3,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-10-01,441,Motor Vehicle and Parts Dealers,1.4,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-11-01,441,Motor Vehicle and Parts Dealers,1.3,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-12-01,441,Motor Vehicle and Parts Dealers,1.4,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-01-01,441,Motor Vehicle and Parts Dealers,100852.0,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-02-01,441,Motor Vehicle and Parts Dealers,101452.0,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-03-01,441,Motor Vehicle and Parts Dealers,74573.0,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-04-01,441,Motor Vehicle and Parts Dealers,64335.0,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-05-01,441,Motor Vehicle and Parts Dealers,96823.0,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-06-01,441,Motor Vehicle and Parts Dealers,105134.0,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-07-01,441,Motor Vehicle and Parts Dealers,104887.0,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-08-01,441,Motor Vehicle and Parts Dealers,105564.0,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-09-01,441,Motor Vehicle and Parts Dealers,109319.0,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-10-01,441,Motor Vehicle and Parts Dealers,108681.0,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-11-01,441,Motor Vehicle and Parts Dealers,107494.0,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-12-01,441,Motor Vehicle and Parts Dealers,109545.0,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-01-01,441,Motor Vehicle and Parts Dealers,1.1,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-02-01,441,Motor Vehicle and Parts Dealers,1.0,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-03-01,441,Motor Vehicle and Parts Dealers,1.1,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-04-01,441,Motor Vehicle and Parts Dealers,1.2,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-05-01,441,Motor Vehicle and Parts Dealers,1.2,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-06-01,441,Motor Vehicle and Parts Dealers,1.0,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-07-01,441,Motor Vehicle and Parts Dealers,1.2,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-08-01,441,Motor Vehicle and Parts Dealers,1.2,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-09-01,441,Motor Vehicle and Parts Dealers,1.3,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-10-01,441,Motor Vehicle and Parts Dealers,1.4,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-11-01,441,Motor Vehicle and Parts Dealers,1.3,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-12-01,441,Motor Vehicle and Parts Dealers,1.4,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-01-01,441,Motor Vehicle and Parts Dealers,229885.0,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-02-01,441,Motor Vehicle and Parts Dealers,228861.0,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-03-01,441,Motor Vehicle and Parts Dealers,239413.0,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-04-01,441,Motor Vehicle and Parts Dealers,221045.0,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-05-01,441,Motor Vehicle and Parts Dealers,184919.0,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-06-01,441,Motor Vehicle and Parts Dealers,172015.0,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-07-01,441,Motor Vehicle and Parts Dealers,171789.0,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-08-01,441,Motor Vehicle and Parts Dealers,171683.0,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-09-01,441,Motor Vehicle and Parts Dealers,178228.0,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-10-01,441,Motor Vehicle and Parts Dealers,185146.0,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-11-01,441,Motor Vehicle and Parts Dealers,189416.0,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-12-01,441,Motor Vehicle and Parts Dealers,190054.0,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-01-01,441,Motor Vehicle and Parts Dealers,1.4,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-02-01,441,Motor Vehicle and Parts Dealers,1.4,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-03-01,441,Motor Vehicle and Parts Dealers,1.3,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-04-01,441,Motor Vehicle and Parts Dealers,1.3,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-05-01,441,Motor Vehicle and Parts Dealers,1.3,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-06-01,441,Motor Vehicle and Parts Dealers,1.4,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-07-01,441,Motor Vehicle and Parts Dealers,1.4,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-08-01,441,Motor Vehicle and Parts Dealers,1.4,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-09-01,441,Motor Vehicle and Parts Dealers,1.4,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-10-01,441,Motor Vehicle and Parts Dealers,1.6,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-11-01,441,Motor Vehicle and Parts Dealers,1.4,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-12-01,441,Motor Vehicle and Parts Dealers,1.4,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-01-01,441,Motor Vehicle and Parts Dealers,226557.0,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-02-01,441,Motor Vehicle and Parts Dealers,224705.0,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-03-01,441,Motor Vehicle and Parts Dealers,235093.0,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-04-01,441,Motor Vehicle and Parts Dealers,215135.0,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-05-01,441,Motor Vehicle and Parts Dealers,184878.0,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-06-01,441,Motor Vehicle and Parts Dealers,171905.0,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-07-01,441,Motor Vehicle and Parts Dealers,175613.0,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-08-01,441,Motor Vehicle and Parts Dealers,177396.0,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-09-01,441,Motor Vehicle and Parts Dealers,181987.0,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-10-01,441,Motor Vehicle and Parts Dealers,185828.0,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-11-01,441,Motor Vehicle and Parts Dealers,189018.0,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-12-01,441,Motor Vehicle and Parts Dealers,189106.0,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-01-01,441,Motor Vehicle and Parts Dealers,1.4,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-02-01,441,Motor Vehicle and Parts Dealers,1.4,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-03-01,441,Motor Vehicle and Parts Dealers,1.3,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-04-01,441,Motor Vehicle and Parts Dealers,1.3,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-05-01,441,Motor Vehicle and Parts Dealers,1.3,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-06-01,441,Motor Vehicle and Parts Dealers,1.4,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-07-01,441,Motor Vehicle and Parts Dealers,1.4,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-08-01,441,Motor Vehicle and Parts Dealers,1.4,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-09-01,441,Motor Vehicle and Parts Dealers,1.4,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-10-01,441,Motor Vehicle and Parts Dealers,1.6,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-11-01,441,Motor Vehicle and Parts Dealers,1.4,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-12-01,441,Motor Vehicle and Parts Dealers,1.4,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-01-01,441,Motor Vehicle and Parts Dealers,2.54,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-02-01,441,Motor Vehicle and Parts Dealers,2.43,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-03-01,441,Motor Vehicle and Parts Dealers,3.03,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-04-01,441,Motor Vehicle and Parts Dealers,3.32,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-05-01,441,Motor Vehicle and Parts Dealers,1.8,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-06-01,441,Motor Vehicle and Parts Dealers,1.58,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-07-01,441,Motor Vehicle and Parts Dealers,1.55,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-08-01,441,Motor Vehicle and Parts Dealers,1.56,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-09-01,441,Motor Vehicle and Parts Dealers,1.66,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-10-01,441,Motor Vehicle and Parts Dealers,1.7,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-11-01,441,Motor Vehicle and Parts Dealers,1.93,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-12-01,441,Motor Vehicle and Parts Dealers,1.72,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-01-01,441,Motor Vehicle and Parts Dealers,0.02,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-02-01,441,Motor Vehicle and Parts Dealers,0.02,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-03-01,441,Motor Vehicle and Parts Dealers,0.03,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-04-01,441,Motor Vehicle and Parts Dealers,0.03,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-05-01,441,Motor Vehicle and Parts Dealers,0.02,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-06-01,441,Motor Vehicle and Parts Dealers,0.02,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-07-01,441,Motor Vehicle and Parts Dealers,0.02,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-08-01,441,Motor Vehicle and Parts Dealers,0.02,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-09-01,441,Motor Vehicle and Parts Dealers,0.02,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-10-01,441,Motor Vehicle and Parts Dealers,0.02,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-11-01,441,Motor Vehicle and Parts Dealers,0.02,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-12-01,441,Motor Vehicle and Parts Dealers,0.02,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-01-01,441,Motor Vehicle and Parts Dealers,2.25,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-02-01,441,Motor Vehicle and Parts Dealers,2.21,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-03-01,441,Motor Vehicle and Parts Dealers,3.15,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-04-01,441,Motor Vehicle and Parts Dealers,3.34,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-05-01,441,Motor Vehicle and Parts Dealers,1.91,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-06-01,441,Motor Vehicle and Parts Dealers,1.64,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-07-01,441,Motor Vehicle and Parts Dealers,1.67,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-08-01,441,Motor Vehicle and Parts Dealers,1.68,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-09-01,441,Motor Vehicle and Parts Dealers,1.66,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-10-01,441,Motor Vehicle and Parts Dealers,1.71,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-11-01,441,Motor Vehicle and Parts Dealers,1.76,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-12-01,441,Motor Vehicle and Parts Dealers,1.73,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-01-01,441,Motor Vehicle and Parts Dealers,0.02,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-02-01,441,Motor Vehicle and Parts Dealers,0.02,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-03-01,441,Motor Vehicle and Parts Dealers,0.03,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-04-01,441,Motor Vehicle and Parts Dealers,0.03,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-05-01,441,Motor Vehicle and Parts Dealers,0.02,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-06-01,441,Motor Vehicle and Parts Dealers,0.02,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-07-01,441,Motor Vehicle and Parts Dealers,0.02,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-08-01,441,Motor Vehicle and Parts Dealers,0.02,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-09-01,441,Motor Vehicle and Parts Dealers,0.02,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-10-01,441,Motor Vehicle and Parts Dealers,0.02,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-11-01,441,Motor Vehicle and Parts Dealers,0.02,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-12-01,441,Motor Vehicle and Parts Dealers,0.02,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-01-01,441,Motor Vehicle and Parts Dealers,0.6,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-02-01,441,Motor Vehicle and Parts Dealers,-0.4,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-03-01,441,Motor Vehicle and Parts Dealers,4.6,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-04-01,441,Motor Vehicle and Parts Dealers,-7.7,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-05-01,441,Motor Vehicle and Parts Dealers,-16.3,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-06-01,441,Motor Vehicle and Parts Dealers,-7.0,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-07-01,441,Motor Vehicle and Parts Dealers,-0.1,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-08-01,441,Motor Vehicle and Parts Dealers,-0.1,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-09-01,441,Motor Vehicle and Parts Dealers,3.8,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-10-01,441,Motor Vehicle and Parts Dealers,3.9,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-11-01,441,Motor Vehicle and Parts Dealers,2.3,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-12-01,441,Motor Vehicle and Parts Dealers,0.3,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-01-01,441,Motor Vehicle and Parts Dealers,0.2,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-02-01,441,Motor Vehicle and Parts Dealers,0.2,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-03-01,441,Motor Vehicle and Parts Dealers,0.3,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-04-01,441,Motor Vehicle and Parts Dealers,0.2,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-05-01,441,Motor Vehicle and Parts Dealers,0.3,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-06-01,441,Motor Vehicle and Parts Dealers,0.4,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-07-01,441,Motor Vehicle and Parts Dealers,0.4,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-08-01,441,Motor Vehicle and Parts Dealers,0.4,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-09-01,441,Motor Vehicle and Parts Dealers,0.3,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-10-01,441,Motor Vehicle and Parts Dealers,0.4,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-11-01,441,Motor Vehicle and Parts Dealers,0.3,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-12-01,441,Motor Vehicle and Parts Dealers,0.3,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-01-01,441,Motor Vehicle and Parts Dealers,-0.8,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-02-01,441,Motor Vehicle and Parts Dealers,-0.8,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-03-01,441,Motor Vehicle and Parts Dealers,4.6,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-04-01,441,Motor Vehicle and Parts Dealers,-8.5,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2020-05-01,441,Motor Vehicle and Parts Dealers,-14.1,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2021-05-01,441,Motor Vehicle and Parts Dealers,149663.0,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2021-06-01,441,Motor Vehicle and Parts Dealers,149245.0,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2021-07-01,441,Motor Vehicle and Parts Dealers,149963.0,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2021-08-01,441,Motor Vehicle and Parts Dealers,147333.0,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2021-09-01,441,Motor Vehicle and Parts Dealers,143008.0,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2021-10-01,441,Motor Vehicle and Parts Dealers,142351.0,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2021-11-01,441,Motor Vehicle and Parts Dealers,148311.0,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2021-12-01,441,Motor Vehicle and Parts Dealers,158011.0,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2021-01-01,441,Motor Vehicle and Parts Dealers,1.4,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2021-02-01,441,Motor Vehicle and Parts Dealers,1.4,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2021-03-01,441,Motor Vehicle and Parts Dealers,1.5,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2021-04-01,441,Motor Vehicle and Parts Dealers,1.5,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2021-05-01,441,Motor Vehicle and Parts Dealers,1.6,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2021-06-01,441,Motor Vehicle and Parts Dealers,1.6,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2021-07-01,441,Motor Vehicle and Parts Dealers,1.6,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2021-08-01,441,Motor Vehicle and Parts Dealers,1.7,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2021-09-01,441,Motor Vehicle and Parts Dealers,1.7,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2021-10-01,441,Motor Vehicle and Parts Dealers,1.6,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2021-11-01,441,Motor Vehicle and Parts Dealers,1.7,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2021-12-01,441,Motor Vehicle and Parts Dealers,1.7,True,CENSUS_MRTS,2025-10-25 23:04:12.293595
2021-01-01,441,Motor Vehicle and Parts Dealers,1.92,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2021-02-01,441,Motor Vehicle and Parts Dealers,1.89,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2021-03-01,441,Motor Vehicle and Parts Dealers,1.25,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2021-04-01,441,Motor Vehicle and Parts Dealers,1.19,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2021-05-01,441,Motor Vehicle and Parts Dealers,1.11,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2021-06-01,441,Motor Vehicle and Parts Dealers,1.15,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2021-07-01,441,Motor Vehicle and Parts Dealers,1.16,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2021-08-01,441,Motor Vehicle and Parts Dealers,1.19,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2021-09-01,441,Motor Vehicle and Parts Dealers,1.21,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2021-10-01,441,Motor Vehicle and Parts Dealers,1.2,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2021-11-01,441,Motor Vehicle and Parts Dealers,1.31,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2021-12-01,441,Motor Vehicle and Parts Dealers,1.32,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
2021-01-01,441,Motor Vehicle and Parts Dealers,0.02,False,CENSUS_MRTS,2025-10-25 23:04:12.293595
